order_id,product_id,quantity,unit_price
O00000343,P0043,1,1391.43
O00000344,P0197,1,2021.41
O00000344,P0016,1,1036.88
O00000344,P0013,2,4019.93
O00000345,P0106,2,937.09
O00000345,P0048,2,981.25
O00000346,P0153,3,831.71
O00000346,P0130,3,2720.58
O00000346,P0162,2,579.09
O00000346,P0062,3,2524.52
O00000347,P0084,2,1196.56
O00000347,P0098,1,1030.77
O00000347,P0130,1,2720.58
O00000348,P0005,3,1040.13
O00000348,P0073,3,985.75
O00000348,P0101,3,869.15
O00000348,P0075,1,1506.14
O00000349,P0105,1,720.0
O00000349,P0122,3,1374.87
O00000350,P0055,2,1366.47
O00000350,P0228,2,4068.51
O00000350,P0069,3,3449.12
O00000350,P0063,3,453.02
O00000351,P0119,1,899.61
O00000352,P0190,2,1139.81
O00000352,P0033,2,2028.39
O00000352,P0051,1,2148.96
O00000353,P0186,2,1575.53
O00000353,P0225,3,1244.06
O00000353,P0231,1,1558.1
O00000354,P0116,1,518.92
O00000354,P0152,3,1585.12
O00000355,P0091,1,1277.43
O00000356,P0106,2,937.09
O00000357,P0052,1,3026.72
O00000357,P0073,3,985.75
O00000357,P0125,2,283.73
O00000357,P0096,3,1297.17
O00000358,P0049,2,1238.18
O00000358,P0189,2,922.16
O00000358,P0120,1,784.1
O00000358,P0169,3,1249.31
O00000359,P0223,2,803.39
O00000360,P0173,3,761.55
O00000361,P0080,2,557.04
O00000362,P0118,1,888.91
O00000362,P0175,3,756.22
O00000362,P0111,3,1340.4
O00000362,P0168,3,4016.82
O00000363,P0111,1,1340.4
O00000363,P0012,2,571.27
O00000363,P0044,2,1236.69
O00000363,P0087,2,1200.61
O00000364,P0208,3,1407.34
O00000365,P0031,2,966.55
O00000365,P0202,2,1300.21
O00000365,P0140,2,535.53
O00000365,P0095,1,4631.07
O00000366,P0191,3,736.76
O00000366,P0199,3,936.25
O00000367,P0129,2,1270.55
O00000368,P0022,1,724.91
O00000368,P0118,1,888.91
O00000369,P0104,1,1858.84
O00000370,P0193,3,1193.75
O00000370,P0121,2,1121.76
O00000371,P0109,1,996.17
O00000372,P0213,1,1451.45
O00000372,P0093,3,616.35
O00000373,P0214,1,2075.44
O00000373,P0050,1,2220.64
O00000373,P0194,2,3144.78
O00000373,P0234,1,907.05
O00000374,P0078,3,1105.87
O00000374,P0189,3,922.16
O00000374,P0135,1,1388.12
O00000375,P0120,3,784.1
O00000376,P0103,3,2083.49
O00000376,P0007,3,1207.1
O00000376,P0008,3,1423.83
O00000377,P0016,2,1036.88
O00000377,P0193,1,1193.75
O00000377,P0148,2,1690.43
O00000377,P0106,1,937.09
O00000378,P0052,1,3026.72
O00000379,P0147,3,1263.88
O00000379,P0011,2,1385.57
O00000379,P0220,2,1349.18
O00000379,P0110,1,658.22
O00000380,P0196,3,1927.03
O00000380,P0102,1,2356.27
O00000380,P0052,2,3026.72
O00000380,P0071,1,1400.47
O00000381,P0064,1,2785.68
O00000381,P0058,1,821.51
O00000382,P0001,1,1576.72
O00000382,P0049,1,1238.18
O00000382,P0062,3,2524.52
O00000382,P0070,3,1647.58
O00000383,P0149,3,874.8
O00000383,P0069,2,3449.12
O00000383,P0239,3,1314.56
O00000383,P0133,1,1209.76
O00000384,P0224,1,1051.81
O00000384,P0131,1,1290.84
O00000384,P0084,1,1196.56
O00000384,P0177,2,1093.64
O00000385,P0220,1,1349.18
O00000385,P0068,3,664.95
O00000385,P0049,3,1238.18
O00000385,P0062,2,2524.52
O00000386,P0239,1,1314.56
O00000387,P0023,3,1915.99
O00000387,P0020,2,1092.34
O00000388,P0172,3,1112.76
O00000388,P0210,3,1036.19
O00000388,P0229,1,1415.09
O00000388,P0147,1,1263.88
O00000389,P0136,2,427.26
O00000389,P0154,1,1649.69
O00000390,P0098,2,1030.77
O00000390,P0224,1,1051.81
O00000390,P0202,2,1300.21
O00000390,P0097,2,710.37
O00000391,P0021,3,1132.03
O00000391,P0092,1,1379.51
O00000391,P0054,3,419.18
O00000391,P0146,3,1090.97
O00000392,P0013,2,4019.93
O00000393,P0120,2,784.1
O00000393,P0098,1,1030.77
O00000393,P0109,1,996.17
O00000393,P0104,2,1858.84
O00000394,P0155,3,293.12
O00000394,P0050,2,2220.64
O00000394,P0230,2,1302.25
O00000394,P0183,2,1537.83
O00000395,P0029,1,1280.8
O00000395,P0074,1,2273.72
O00000396,P0136,1,427.26
O00000397,P0030,1,834.57
O00000398,P0045,3,1012.2
O00000398,P0148,3,1690.43
O00000399,P0170,3,847.9
O00000399,P0139,2,1447.46
O00000399,P0151,1,770.75
O00000399,P0205,3,600.42
O00000400,P0023,1,1915.99
O00000400,P0146,1,1090.97
O00000401,P0086,1,3093.9
O00000401,P0122,2,1374.87
O00000402,P0115,1,1376.59
O00000402,P0194,2,3144.78
O00000402,P0065,1,2491.47
O00000402,P0066,3,1366.37
O00000403,P0017,1,1200.97
O00000403,P0146,2,1090.97
O00000403,P0136,3,427.26
O00000404,P0148,2,1690.43
O00000404,P0093,1,616.35
O00000405,P0182,3,959.41
O00000405,P0062,3,2524.52
O00000405,P0143,2,2545.28
O00000406,P0173,2,761.55
O00000406,P0206,3,633.65
O00000406,P0034,1,574.52
O00000406,P0230,1,1302.25
O00000407,P0232,3,1004.13
O00000407,P0166,3,1102.77
O00000408,P0023,1,1915.99
O00000408,P0169,3,1249.31
O00000408,P0212,1,1029.88
O00000408,P0222,2,2046.51
O00000409,P0196,2,1927.03
O00000409,P0218,1,2040.03
O00000410,P0105,3,720.0
O00000410,P0186,3,1575.53
O00000411,P0054,3,419.18
O00000411,P0169,2,1249.31
O00000411,P0121,3,1121.76
O00000412,P0032,3,1633.29
O00000412,P0218,2,2040.03
O00000412,P0004,3,801.94
O00000413,P0157,1,2062.37
O00000414,P0154,3,1649.69
O00000414,P0173,2,761.55
O00000415,P0144,2,2246.63
O00000416,P0225,2,1244.06
O00000417,P0187,2,994.17
O00000417,P0229,2,1415.09
O00000417,P0134,2,989.28
O00000417,P0055,1,1366.47
O00000418,P0056,1,783.95
O00000418,P0071,1,1400.47
O00000418,P0198,3,806.51
O00000419,P0036,2,992.47
O00000419,P0037,1,662.52
O00000419,P0183,3,1537.83
O00000419,P0217,3,2241.21
O00000420,P0096,1,1297.17
O00000420,P0072,1,2571.49
O00000421,P0007,1,1207.1
O00000421,P0077,2,943.45
O00000421,P0143,3,2545.28
O00000422,P0156,1,3409.06
O00000422,P0004,1,801.94
O00000422,P0088,1,3017.91
O00000423,P0097,3,710.37
O00000423,P0047,2,1354.26
O00000423,P0117,2,1294.94
O00000423,P0225,3,1244.06
O00000424,P0104,3,1858.84
O00000424,P0087,3,1200.61
O00000424,P0136,3,427.26
O00000424,P0130,2,2720.58
O00000425,P0210,1,1036.19
O00000425,P0043,2,1391.43
O00000425,P0240,1,1359.96
O00000426,P0072,1,2571.49
O00000426,P0181,3,527.96
O00000427,P0239,1,1314.56
O00000428,P0214,3,2075.44
O00000428,P0158,1,3926.03
O00000428,P0054,2,419.18
O00000429,P0008,3,1423.83
O00000430,P0059,1,1612.68
O00000431,P0059,3,1612.68
O00000431,P0140,3,535.53
O00000431,P0172,3,1112.76
O00000431,P0146,2,1090.97
O00000432,P0118,3,888.91
O00000433,P0207,3,522.65
O00000434,P0192,3,1173.24
O00000434,P0142,2,1695.34
O00000435,P0076,1,3072.66
O00000435,P0091,3,1277.43
O00000435,P0178,1,1011.58
O00000436,P0119,3,899.61
O00000437,P0058,1,821.51
O00000438,P0168,2,4016.82
O00000439,P0121,2,1121.76
O00000440,P0016,1,1036.88
O00000440,P0097,3,710.37
O00000441,P0046,1,1011.73
O00000442,P0158,2,3926.03
O00000442,P0164,1,810.27
O00000443,P0021,3,1132.03
O00000443,P0236,2,730.24
O00000443,P0146,1,1090.97
O00000443,P0196,2,1927.03
O00000444,P0039,1,1343.69
O00000444,P0172,3,1112.76
O00000445,P0107,1,2298.13
O00000445,P0054,3,419.18
O00000445,P0225,3,1244.06
O00000446,P0041,2,1610.53
O00000446,P0201,3,684.71
O00000446,P0226,3,785.98
O00000447,P0147,1,1263.88
O00000447,P0041,2,1610.53
O00000448,P0204,1,2640.45
O00000448,P0233,3,1451.4
O00000449,P0101,3,869.15
O00000449,P0039,2,1343.69
O00000449,P0106,2,937.09
O00000450,P0176,2,1258.27
O00000451,P0129,2,1270.55
O00000451,P0173,3,761.55
O00000452,P0067,2,753.87
O00000452,P0134,3,989.28
O00000453,P0138,1,987.18
O00000453,P0086,1,3093.9
O00000453,P0181,1,527.96
O00000454,P0187,2,994.17
O00000454,P0154,2,1649.69
O00000454,P0061,1,2013.33
O00000454,P0052,3,3026.72
O00000455,P0008,1,1423.83
O00000455,P0211,2,1024.95
O00000455,P0199,3,936.25
O00000455,P0056,1,783.95
O00000456,P0016,3,1036.88
O00000456,P0237,2,1098.27
O00000456,P0205,2,600.42
O00000456,P0061,1,2013.33
O00000457,P0027,3,949.2
O00000457,P0196,3,1927.03
O00000457,P0113,3,1180.61
O00000458,P0035,2,1150.72
O00000459,P0200,2,1198.68
O00000459,P0110,2,658.22
O00000460,P0179,2,1949.16
O00000460,P0094,1,522.32
O00000460,P0185,3,1397.72
O00000461,P0078,1,1105.87
O00000462,P0028,3,1194.55
O00000463,P0124,1,788.45
O00000464,P0111,1,1340.4
O00000464,P0082,3,1125.87
O00000464,P0210,1,1036.19
O00000465,P0230,2,1302.25
O00000465,P0117,1,1294.94
O00000465,P0179,2,1949.16
O00000465,P0028,1,1194.55
O00000466,P0198,1,806.51
O00000467,P0190,1,1139.81
O00000467,P0033,1,2028.39
O00000467,P0136,3,427.26
O00000467,P0016,3,1036.88
O00000468,P0059,3,1612.68
O00000469,P0204,1,2640.45
O00000470,P0091,3,1277.43
O00000470,P0143,1,2545.28
O00000471,P0117,1,1294.94
O00000471,P0135,1,1388.12
O00000472,P0069,2,3449.12
O00000472,P0049,2,1238.18
O00000472,P0088,1,3017.91
O00000472,P0223,3,803.39
O00000473,P0084,2,1196.56
O00000473,P0056,2,783.95
O00000473,P0155,2,293.12
O00000473,P0192,1,1173.24
O00000474,P0201,1,684.71
O00000474,P0105,1,720.0
O00000474,P0041,1,1610.53
O00000474,P0194,2,3144.78
O00000475,P0018,3,864.14
O00000476,P0073,1,985.75
O00000476,P0070,1,1647.58
O00000476,P0210,1,1036.19
O00000476,P0085,1,727.77
O00000477,P0058,2,821.51
O00000477,P0070,1,1647.58
O00000478,P0075,3,1506.14
O00000478,P0158,1,3926.03
O00000479,P0065,2,2491.47
O00000479,P0131,2,1290.84
O00000479,P0213,2,1451.45
O00000479,P0091,2,1277.43
O00000480,P0018,2,864.14
O00000480,P0011,2,1385.57
O00000480,P0210,2,1036.19
O00000480,P0219,1,2603.32
O00000481,P0056,2,783.95
O00000482,P0011,2,1385.57
O00000482,P0179,3,1949.16
O00000482,P0107,3,2298.13
O00000483,P0135,1,1388.12
O00000484,P0030,1,834.57
O00000484,P0149,2,874.8
O00000484,P0153,1,831.71
O00000485,P0046,1,1011.73
O00000486,P0181,1,527.96
O00000486,P0199,2,936.25
O00000487,P0013,1,4019.93
O00000487,P0097,2,710.37
O00000487,P0100,2,1204.25
O00000487,P0052,3,3026.72
O00000488,P0215,1,1893.08
O00000488,P0168,2,4016.82
O00000488,P0186,1,1575.53
O00000488,P0174,1,1102.11
O00000489,P0075,2,1506.14
O00000490,P0172,2,1112.76
O00000491,P0098,2,1030.77
O00000491,P0059,3,1612.68
O00000491,P0219,2,2603.32
O00000491,P0031,1,966.55
O00000492,P0021,1,1132.03
O00000492,P0159,1,2800.5
O00000492,P0215,3,1893.08
O00000492,P0103,2,2083.49
O00000493,P0105,1,720.0
O00000494,P0054,1,419.18
O00000494,P0022,1,724.91
O00000494,P0174,2,1102.11
O00000495,P0062,3,2524.52
O00000495,P0013,2,4019.93
O00000495,P0053,1,765.5
O00000495,P0205,3,600.42
O00000496,P0090,1,1574.98
O00000496,P0199,3,936.25
O00000497,P0089,2,1013.84
O00000497,P0180,2,1202.34
O00000497,P0196,3,1927.03
O00000498,P0116,3,518.92
O00000498,P0063,1,453.02
O00000498,P0209,2,1309.78
O00000499,P0130,3,2720.58
O00000499,P0080,3,557.04
O00000500,P0211,2,1024.95
O00000500,P0189,1,922.16
O00000500,P0199,2,936.25
O00000501,P0039,2,1343.69
O00000502,P0214,2,2075.44
O00000502,P0063,3,453.02
O00000502,P0218,2,2040.03
O00000502,P0121,2,1121.76
O00000503,P0152,2,1585.12
O00000503,P0099,3,1110.16
O00000504,P0092,1,1379.51
O00000504,P0001,3,1576.72
O00000504,P0215,1,1893.08
O00000504,P0223,1,803.39
O00000505,P0097,3,710.37
O00000506,P0076,3,3072.66
O00000506,P0043,2,1391.43
O00000506,P0075,3,1506.14
O00000506,P0036,2,992.47
O00000507,P0216,2,2967.22
O00000507,P0013,2,4019.93
O00000508,P0020,1,1092.34
O00000508,P0132,2,753.68
O00000509,P0156,1,3409.06
O00000509,P0070,3,1647.58
O00000510,P0202,2,1300.21
O00000510,P0026,3,815.52
O00000511,P0172,3,1112.76
O00000512,P0047,2,1354.26
O00000512,P0120,3,784.1
O00000512,P0129,1,1270.55
O00000512,P0110,2,658.22
O00000513,P0001,2,1576.72
O00000513,P0130,3,2720.58
O00000513,P0024,2,2386.21
O00000513,P0209,1,1309.78
O00000514,P0047,3,1354.26
O00000515,P0005,3,1040.13
O00000516,P0086,3,3093.9
O00000516,P0083,1,774.56
O00000516,P0019,2,1268.11
O00000517,P0040,2,858.36
O00000518,P0092,2,1379.51
O00000518,P0122,3,1374.87
O00000518,P0044,2,1236.69
O00000519,P0004,1,801.94
O00000519,P0048,1,981.25
O00000519,P0176,1,1258.27
O00000519,P0002,3,775.4
O00000520,P0196,1,1927.03
O00000521,P0034,2,574.52
O00000521,P0186,3,1575.53
O00000521,P0012,1,571.27
O00000521,P0074,3,2273.72
O00000522,P0080,1,557.04
O00000522,P0188,1,3691.66
O00000523,P0227,1,1479.18
O00000523,P0200,2,1198.68
O00000524,P0049,1,1238.18
O00000524,P0181,1,527.96
O00000524,P0024,1,2386.21
O00000525,P0085,3,727.77
O00000526,P0200,2,1198.68
O00000526,P0107,3,2298.13
O00000526,P0152,1,1585.12
O00000527,P0110,1,658.22
O00000527,P0224,3,1051.81
O00000527,P0077,2,943.45
O00000527,P0228,3,4068.51
O00000528,P0220,3,1349.18
O00000528,P0042,2,944.98
O00000528,P0107,2,2298.13
O00000529,P0240,1,1359.96
O00000529,P0086,3,3093.9
O00000529,P0052,3,3026.72
O00000530,P0136,1,427.26
O00000530,P0029,1,1280.8
O00000530,P0080,1,557.04
O00000531,P0078,1,1105.87
O00000531,P0002,2,775.4
O00000531,P0035,2,1150.72
O00000531,P0138,3,987.18
O00000532,P0214,3,2075.44
O00000532,P0046,1,1011.73
O00000532,P0202,3,1300.21
O00000533,P0228,1,4068.51
O00000533,P0125,3,283.73
O00000533,P0149,1,874.8
O00000533,P0089,1,1013.84
O00000534,P0041,2,1610.53
O00000535,P0137,1,1059.36
O00000535,P0089,1,1013.84
O00000536,P0225,2,1244.06
O00000536,P0046,2,1011.73
O00000536,P0125,2,283.73
O00000536,P0105,1,720.0
O00000537,P0072,2,2571.49
O00000538,P0014,3,1837.14
O00000538,P0238,1,1672.82
O00000539,P0238,2,1672.82
O00000539,P0133,2,1209.76
O00000539,P0075,1,1506.14
O00000539,P0225,3,1244.06
O00000540,P0220,3,1349.18
O00000540,P0042,3,944.98
O00000540,P0033,3,2028.39
O00000540,P0181,2,527.96
O00000541,P0231,1,1558.1
O00000541,P0012,1,571.27
O00000542,P0160,3,1207.7
O00000542,P0169,2,1249.31
O00000542,P0033,3,2028.39
O00000543,P0125,3,283.73
O00000543,P0062,3,2524.52
O00000544,P0236,2,730.24
O00000545,P0180,3,1202.34
O00000545,P0016,1,1036.88
O00000545,P0014,2,1837.14
O00000545,P0043,2,1391.43
O00000546,P0230,2,1302.25
O00000547,P0031,3,966.55
O00000547,P0226,2,785.98
O00000547,P0213,2,1451.45
O00000548,P0221,2,2092.04
O00000549,P0007,1,1207.1
O00000549,P0161,3,583.24
O00000549,P0012,1,571.27
O00000550,P0075,1,1506.14
O00000550,P0035,3,1150.72
O00000551,P0155,2,293.12
O00000551,P0180,3,1202.34
O00000551,P0131,1,1290.84
O00000551,P0035,1,1150.72
O00000552,P0176,1,1258.27
O00000552,P0113,3,1180.61
O00000553,P0050,1,2220.64
O00000553,P0047,1,1354.26
O00000553,P0144,2,2246.63
O00000553,P0066,1,1366.37
O00000554,P0048,2,981.25
O00000554,P0123,1,766.79
O00000555,P0109,3,996.17
O00000555,P0080,2,557.04
O00000555,P0204,1,2640.45
O00000555,P0053,1,765.5
O00000556,P0155,2,293.12
O00000557,P0025,1,1618.84
O00000557,P0028,1,1194.55
O00000557,P0043,3,1391.43
O00000557,P0128,3,472.1
O00000558,P0215,3,1893.08
O00000558,P0174,2,1102.11
O00000558,P0226,3,785.98
O00000559,P0183,3,1537.83
O00000559,P0008,2,1423.83
O00000559,P0031,1,966.55
O00000560,P0166,1,1102.77
O00000560,P0217,3,2241.21
O00000561,P0125,3,283.73
O00000561,P0233,2,1451.4
O00000561,P0045,3,1012.2
O00000562,P0172,2,1112.76
O00000562,P0195,1,3036.5
O00000562,P0218,3,2040.03
O00000562,P0158,3,3926.03
O00000563,P0180,3,1202.34
O00000563,P0189,2,922.16
O00000563,P0170,2,847.9
O00000564,P0096,2,1297.17
O00000564,P0050,3,2220.64
O00000565,P0140,2,535.53
O00000565,P0054,1,419.18
O00000565,P0060,3,1273.56
O00000565,P0022,3,724.91
O00000566,P0076,2,3072.66
O00000566,P0070,2,1647.58
O00000567,P0027,1,949.2
O00000568,P0141,3,1651.79
O00000569,P0229,2,1415.09
O00000569,P0031,2,966.55
O00000570,P0205,2,600.42
O00000571,P0062,3,2524.52
O00000571,P0016,2,1036.88
O00000572,P0226,3,785.98
O00000573,P0102,2,2356.27
O00000573,P0215,1,1893.08
O00000573,P0184,1,496.43
O00000573,P0077,1,943.45
O00000574,P0151,3,770.75
O00000574,P0201,1,684.71
O00000574,P0219,2,2603.32
O00000575,P0239,2,1314.56
O00000575,P0041,1,1610.53
O00000575,P0067,2,753.87
O00000576,P0072,3,2571.49
O00000576,P0193,3,1193.75
O00000576,P0142,1,1695.34
O00000576,P0065,3,2491.47
O00000577,P0014,3,1837.14
O00000577,P0121,1,1121.76
O00000577,P0238,3,1672.82
O00000577,P0114,3,1864.14
O00000578,P0196,1,1927.03
O00000579,P0206,3,633.65
O00000579,P0075,2,1506.14
O00000580,P0051,1,2148.96
O00000581,P0122,3,1374.87
O00000582,P0130,2,2720.58
O00000582,P0125,1,283.73
O00000582,P0041,3,1610.53
O00000582,P0186,2,1575.53
O00000583,P0161,2,583.24
O00000583,P0133,1,1209.76
O00000584,P0063,3,453.02
O00000584,P0039,3,1343.69
O00000584,P0076,3,3072.66
O00000585,P0179,1,1949.16
O00000586,P0222,1,2046.51
O00000586,P0230,3,1302.25
O00000586,P0090,1,1574.98
O00000587,P0121,2,1121.76
O00000588,P0062,3,2524.52
O00000588,P0061,1,2013.33
O00000589,P0188,2,3691.66
O00000590,P0130,2,2720.58
O00000590,P0188,1,3691.66
O00000591,P0098,3,1030.77
O00000592,P0053,2,765.5
O00000593,P0177,1,1093.64
O00000593,P0020,2,1092.34
O00000593,P0012,2,571.27
O00000593,P0102,3,2356.27
O00000594,P0174,1,1102.11
O00000595,P0123,3,766.79
O00000595,P0072,3,2571.49
O00000596,P0005,1,1040.13
O00000596,P0055,3,1366.47
O00000597,P0010,2,2175.92
O00000597,P0150,1,2411.03
O00000598,P0037,1,662.52
O00000598,P0224,2,1051.81
O00000598,P0035,1,1150.72
O00000599,P0102,1,2356.27
O00000599,P0052,3,3026.72
O00000599,P0108,1,753.42
O00000599,P0088,3,3017.91
O00000600,P0008,2,1423.83
O00000601,P0072,1,2571.49
O00000601,P0105,3,720.0
O00000601,P0048,1,981.25
O00000602,P0141,2,1651.79
O00000602,P0221,3,2092.04
O00000603,P0125,3,283.73
O00000603,P0021,3,1132.03
O00000603,P0205,3,600.42
O00000604,P0225,1,1244.06
O00000604,P0111,1,1340.4
O00000605,P0018,3,864.14
O00000605,P0105,2,720.0
O00000605,P0134,2,989.28
O00000606,P0024,3,2386.21
O00000607,P0100,1,1204.25
O00000607,P0174,2,1102.11
O00000608,P0206,2,633.65
O00000609,P0219,2,2603.32
O00000609,P0129,2,1270.55
O00000610,P0178,2,1011.58
O00000610,P0118,1,888.91
O00000610,P0080,2,557.04
O00000611,P0138,2,987.18
O00000612,P0058,1,821.51
O00000613,P0071,1,1400.47
O00000613,P0196,2,1927.03
O00000614,P0157,3,2062.37
O00000614,P0063,1,453.02
O00000614,P0054,1,419.18
O00000614,P0101,1,869.15
O00000615,P0185,1,1397.72
O00000616,P0228,2,4068.51
O00000617,P0043,3,1391.43
O00000617,P0132,1,753.68
O00000618,P0086,3,3093.9
O00000618,P0185,3,1397.72
O00000618,P0104,3,1858.84
O00000619,P0183,2,1537.83
O00000619,P0067,3,753.87
O00000620,P0087,3,1200.61
O00000621,P0225,1,1244.06
O00000621,P0141,2,1651.79
O00000622,P0236,2,730.24
O00000622,P0133,1,1209.76
O00000623,P0010,2,2175.92
O00000623,P0059,1,1612.68
O00000623,P0156,3,3409.06
O00000624,P0051,3,2148.96
O00000624,P0192,2,1173.24
O00000624,P0018,1,864.14
O00000624,P0135,1,1388.12
O00000625,P0038,3,1347.65
O00000625,P0107,3,2298.13
O00000626,P0147,2,1263.88
O00000627,P0030,1,834.57
O00000627,P0106,1,937.09
O00000628,P0052,2,3026.72
O00000628,P0186,1,1575.53
O00000629,P0125,3,283.73
O00000630,P0229,1,1415.09
O00000631,P0042,2,944.98
O00000631,P0166,3,1102.77
O00000631,P0221,3,2092.04
O00000632,P0164,1,810.27
O00000633,P0152,3,1585.12
O00000633,P0065,1,2491.47
O00000633,P0045,3,1012.2
O00000634,P0168,1,4016.82
O00000634,P0121,1,1121.76
O00000635,P0008,2,1423.83
O00000636,P0208,3,1407.34
O00000636,P0054,1,419.18
O00000637,P0199,3,936.25
O00000637,P0053,1,765.5
O00000638,P0011,2,1385.57
O00000638,P0045,2,1012.2
O00000638,P0150,3,2411.03
O00000639,P0007,1,1207.1
O00000640,P0160,3,1207.7
O00000640,P0228,1,4068.51
O00000641,P0125,3,283.73
O00000641,P0100,3,1204.25
O00000641,P0220,3,1349.18
O00000641,P0221,1,2092.04
O00000642,P0150,2,2411.03
O00000642,P0219,2,2603.32
O00000642,P0021,2,1132.03
O00000642,P0014,2,1837.14
O00000643,P0140,3,535.53
O00000643,P0188,3,3691.66
O00000643,P0193,3,1193.75
O00000644,P0190,1,1139.81
O00000644,P0208,2,1407.34
O00000645,P0071,2,1400.47
O00000645,P0070,2,1647.58
O00000646,P0068,3,664.95
O00000646,P0041,3,1610.53
O00000646,P0226,1,785.98
O00000647,P0212,1,1029.88
O00000647,P0152,1,1585.12
O00000647,P0161,2,583.24
O00000647,P0065,3,2491.47
O00000648,P0043,2,1391.43
O00000649,P0156,1,3409.06
O00000649,P0051,2,2148.96
O00000649,P0066,3,1366.37
O00000650,P0097,2,710.37
O00000650,P0002,2,775.4
O00000651,P0216,3,2967.22
O00000651,P0058,1,821.51
O00000652,P0069,3,3449.12
O00000652,P0068,3,664.95
O00000653,P0059,1,1612.68
O00000653,P0023,3,1915.99
O00000653,P0019,3,1268.11
O00000653,P0018,1,864.14
O00000654,P0082,1,1125.87
O00000654,P0189,3,922.16
O00000654,P0119,2,899.61
O00000654,P0151,3,770.75
O00000655,P0052,3,3026.72
O00000655,P0011,1,1385.57
O00000655,P0020,3,1092.34
O00000655,P0018,2,864.14
O00000656,P0107,1,2298.13
O00000656,P0123,2,766.79
O00000656,P0055,1,1366.47
O00000656,P0010,1,2175.92
O00000657,P0121,2,1121.76
O00000657,P0026,3,815.52
O00000657,P0021,3,1132.03
O00000658,P0222,1,2046.51
O00000659,P0138,2,987.18
O00000659,P0091,2,1277.43
O00000659,P0081,3,875.65
O00000660,P0027,3,949.2
O00000661,P0139,2,1447.46
O00000661,P0155,3,293.12
O00000661,P0121,2,1121.76
O00000662,P0174,3,1102.11
O00000662,P0144,3,2246.63
O00000662,P0217,1,2241.21
O00000663,P0164,2,810.27
O00000663,P0170,1,847.9
O00000664,P0131,2,1290.84
O00000664,P0201,1,684.71
O00000665,P0179,3,1949.16
O00000665,P0078,1,1105.87
O00000665,P0027,3,949.2
O00000666,P0081,1,875.65
O00000666,P0017,1,1200.97
O00000667,P0125,1,283.73
O00000667,P0121,1,1121.76
O00000667,P0150,1,2411.03
O00000667,P0139,3,1447.46
O00000668,P0005,1,1040.13
O00000668,P0082,2,1125.87
O00000669,P0228,1,4068.51
O00000669,P0207,1,522.65
O00000669,P0046,2,1011.73
O00000670,P0145,3,588.81
